movieId,userId,score,title,genres
3088,36683,4.984138,Harvey (1950),Comedy|Fantasy
2731,36683,4.9615216,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
6643,36683,4.9063506,Tokyo Story (Tôkyô monogatari) (1953),Drama
1,36683,4.88963,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
903,36683,4.8456116,Vertigo (1958),Drama|Mystery|Romance|Thriller
2858,36683,4.822669,American Beauty (1999),Drama|Romance
6818,36938,4.4678,Come and See (Idi i smotri) (1985),Drama|War
8636,36938,4.2832584,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
72037,36938,4.174838,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989),Animation|Comedy|Fantasy
221886,36938,4.1294074,Shiva Baby (2020),(no genres listed)
65642,36938,4.1276574,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
8957,36938,4.1123123,Saw (2004),Horror|Mystery|Thriller
1281,36938,4.0690074,"Great Dictator, The (1940)",Comedy|Drama|War
119145,36938,4.067483,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
6027,36938,4.0633802,Dogfight (1991),Drama|Romance
2384,36938,4.043504,Babe: Pig in the City (1998),Adventure|Children|Drama
6985,37008,4.6752295,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
904,37008,4.5065627,Rear Window (1954),Mystery|Thriller
205287,37008,4.4737387,Bacurau (2019),Action|Adventure|Drama|Mystery
1193,37008,4.4597745,One Flew Over the Cuckoo's Nest (1975),Drama
955,37008,4.403612,Bringing Up Baby (1938),Comedy|Romance
1209,37008,4.3924856,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
26073,37008,4.357025,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
65642,37008,4.3412824,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
112552,37008,4.3275747,Whiplash (2014),Drama
8602,37008,4.3238883,Shadows (1959),Drama
6818,37677,4.9983444,Come and See (Idi i smotri) (1985),Drama|War
4223,37677,4.6072116,Enemy at the Gates (2001),Drama|War
3551,37677,4.5021996,Marathon Man (1976),Crime|Drama|Thriller
4286,37677,4.426332,"Home of Our Own, A (1993)",Drama
77800,37677,4.379313,Four Lions (2010),Comedy|Drama
4956,37677,4.3756275,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
61724,37677,4.3524694,Shadows in Paradise (Varjoja paratiisissa) (1986),Comedy|Romance
114074,37677,4.282133,The Skeleton Twins (2014),Drama
1214,37677,4.263172,Alien (1979),Horror|Sci-Fi
6643,37677,4.252659,Tokyo Story (Tôkyô monogatari) (1953),Drama
6818,37711,5.01472,Come and See (Idi i smotri) (1985),Drama|War
4454,37711,4.8578444,More (1998),Animation|Drama|Sci-Fi|IMAX
6643,37711,4.838582,Tokyo Story (Tôkyô monogatari) (1953),Drama
293,37711,4.8155766,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
2000,37711,4.8024235,Lethal Weapon (1987),Action|Comedy|Crime|Drama
55040,37711,4.7780237,Bitter Rice (Riso amaro) (1949),Drama
8772,37711,4.7780237,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
4710,37711,4.7515,"Shootist, The (1976)",Drama|Western
2066,37711,4.717611,Out of the Past (1947),Film-Noir
1193,37711,4.622098,One Flew Over the Cuckoo's Nest (1975),Drama
166964,37745,4.2402444,Street of Crocodiles (1986),Animation
6985,37745,4.0794806,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
30745,37745,3.9418674,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
8981,37745,3.9301527,Closer (2004),Drama|Romance
92079,37745,3.9290285,"Nazis: A Warning from History, The (1997)",Documentary|War
1759,37745,3.9290285,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama
46578,37745,3.9253504,Little Miss Sunshine (2006),Adventure|Comedy|Drama
1193,37745,3.8819375,One Flew Over the Cuckoo's Nest (1975),Drama
356,37745,3.8462408,Forrest Gump (1994),Comedy|Drama|Romance|War
53894,37745,3.8341439,Sicko (2007),Documentary|Drama
166964,38319,4.760746,Street of Crocodiles (1986),Animation
6985,38319,4.6377254,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
356,38319,4.402101,Forrest Gump (1994),Comedy|Drama|Romance|War
53894,38319,4.3688765,Sicko (2007),Documentary|Drama
30745,38319,4.360775,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
6350,38319,4.334854,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
46578,38319,4.321123,Little Miss Sunshine (2006),Adventure|Comedy|Drama
1178,38319,4.2849255,Paths of Glory (1957),Drama|War
148626,38319,4.273381,"Big Short, The (2015)",Drama
1193,38319,4.2264843,One Flew Over the Cuckoo's Nest (1975),Drama
6585,39068,4.919479,White Lightning (1973),Action|Crime|Drama
1084,39068,4.840308,Bonnie and Clyde (1967),Crime|Drama
6281,39068,4.6834245,Phone Booth (2002),Drama|Thriller
6818,39068,4.6704745,Come and See (Idi i smotri) (1985),Drama|War
2959,39068,4.393587,Fight Club (1999),Action|Crime|Drama|Thriller
1193,39068,4.313005,One Flew Over the Cuckoo's Nest (1975),Drama
2204,39068,4.21962,Saboteur (1942),Mystery|Thriller
81229,39068,4.173209,Red (2010),Action|Comedy
1218,39068,4.1630926,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
912,39068,4.119332,Casablanca (1942),Drama|Romance
1218,39227,5.557048,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
1193,39227,5.3909025,One Flew Over the Cuckoo's Nest (1975),Drama
6985,39227,5.3724465,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
1244,39227,5.2701964,Manhattan (1979),Comedy|Drama|Romance
293,39227,5.2426877,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
2348,39227,5.2134333,Sid and Nancy (1986),Drama
8602,39227,5.1706853,Shadows (1959),Drama
912,39227,5.167553,Casablanca (1942),Drama|Romance
1203,39227,5.154011,12 Angry Men (1957),Drama
1221,39227,5.1415515,"Godfather: Part II, The (1974)",Crime|Drama
6818,39321,4.760798,Come and See (Idi i smotri) (1985),Drama|War
8636,39321,4.392866,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
8957,39321,4.185908,Saw (2004),Horror|Mystery|Thriller
159849,39321,4.1588283,Bo Burnham: Make Happy (2016),Comedy
4956,39321,4.0893397,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
3551,39321,4.027424,Marathon Man (1976),Crime|Drama|Thriller
122914,39321,4.024541,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
187541,39321,4.011073,Incredibles 2 (2018),Action|Adventure|Animation|Children
6643,39321,4.006026,Tokyo Story (Tôkyô monogatari) (1953),Drama
1193,39321,3.986018,One Flew Over the Cuckoo's Nest (1975),Drama
55269,39433,4.988321,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
1193,39433,4.7125025,One Flew Over the Cuckoo's Nest (1975),Drama
293,39433,4.6409016,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
2930,39433,4.56883,Return with Honor (1998),Documentary
1221,39433,4.535569,"Godfather: Part II, The (1974)",Crime|Drama
3435,39433,4.4436045,Double Indemnity (1944),Crime|Drama|Film-Noir
106920,39433,4.425347,Her (2013),Drama|Romance|Sci-Fi
318,39433,4.4113235,"Shawshank Redemption, The (1994)",Crime|Drama
1219,39433,4.397857,Psycho (1960),Crime|Horror
71745,39433,4.306975,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
904,40356,5.092934,Rear Window (1954),Mystery|Thriller
1281,40356,5.03275,"Great Dictator, The (1940)",Comedy|Drama|War
55269,40356,4.9455404,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
2238,40356,4.9398975,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
7587,40356,4.925045,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
1193,40356,4.922691,One Flew Over the Cuckoo's Nest (1975),Drama
3088,40356,4.8114467,Harvey (1950),Comedy|Fantasy
3551,40356,4.808947,Marathon Man (1976),Crime|Drama|Thriller
920,40356,4.7786283,Gone with the Wind (1939),Drama|Romance|War
6818,40356,4.775083,Come and See (Idi i smotri) (1985),Drama|War
6818,40895,5.378225,Come and See (Idi i smotri) (1985),Drama|War
1193,40895,4.8910465,One Flew Over the Cuckoo's Nest (1975),Drama
2959,40895,4.6118584,Fight Club (1999),Action|Crime|Drama|Thriller
7132,40895,4.5939593,"Night at the Opera, A (1935)",Comedy|Musical|Romance
6281,40895,4.5713873,Phone Booth (2002),Drama|Thriller
6016,40895,4.448447,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
140174,40895,4.4238787,Room (2015),Drama
72011,40895,4.417839,Up in the Air (2009),Drama|Romance
4710,40895,4.4041433,"Shootist, The (1976)",Drama|Western
5971,40895,4.3986187,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
4454,41219,4.740104,More (1998),Animation|Drama|Sci-Fi|IMAX
1203,41219,4.57663,12 Angry Men (1957),Drama
3088,41219,4.5513997,Harvey (1950),Comedy|Fantasy
904,41219,4.452219,Rear Window (1954),Mystery|Thriller
26699,41219,4.4242215,Close-Up (Nema-ye Nazdik) (1990),Drama
8602,41219,4.412595,Shadows (1959),Drama
1961,41219,4.399672,Rain Man (1988),Drama
4710,41219,4.3656583,"Shootist, The (1976)",Drama|Western
1242,41219,4.3419127,Glory (1989),Drama|War
2731,41219,4.332037,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
86094,41294,4.4180884,24 City (Er shi si cheng ji) (2008),Drama
27255,41294,4.4180884,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama
1193,41294,4.29033,One Flew Over the Cuckoo's Nest (1975),Drama
1281,41294,4.168948,"Great Dictator, The (1940)",Comedy|Drama|War
4710,41294,4.153954,"Shootist, The (1976)",Drama|Western
589,41294,4.143561,Terminator 2: Judgment Day (1991),Action|Sci-Fi
2238,41294,4.1089244,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
3551,41294,4.108106,Marathon Man (1976),Crime|Drama|Thriller
6818,41294,4.104651,Come and See (Idi i smotri) (1985),Drama|War
3788,41294,4.0009255,Blow-Up (Blowup) (1966),Drama|Mystery
2657,41359,4.900848,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
3726,41359,4.8780546,Assault on Precinct 13 (1976),Action|Thriller
541,41359,4.8390923,Blade Runner (1982),Action|Sci-Fi|Thriller
608,41359,4.822321,Fargo (1996),Comedy|Crime|Drama|Thriller
111235,41359,4.769599,Jodorowsky's Dune (2013),Documentary|Sci-Fi
111251,41359,4.62501,"Immigrant, The (2013)",Drama|Romance
65642,41359,4.6067142,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
7587,41359,4.6017184,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
99114,41359,4.592186,Django Unchained (2012),Action|Drama|Western
122882,41359,4.584713,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
6818,41900,5.079808,Come and See (Idi i smotri) (1985),Drama|War
293,41900,4.887711,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
6643,41900,4.8591943,Tokyo Story (Tôkyô monogatari) (1953),Drama
930,41900,4.835033,Notorious (1946),Film-Noir|Romance|Thriller
1193,41900,4.7606726,One Flew Over the Cuckoo's Nest (1975),Drama
8957,41900,4.744607,Saw (2004),Horror|Mystery|Thriller
1183,41900,4.7029057,"English Patient, The (1996)",Drama|Romance|War
65642,41900,4.690879,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
55269,41900,4.6894846,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
2571,41900,4.6377444,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1193,41924,5.2921405,One Flew Over the Cuckoo's Nest (1975),Drama
6818,41924,5.1034455,Come and See (Idi i smotri) (1985),Drama|War
2657,41924,4.90984,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
65642,41924,4.8195086,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
99114,41924,4.7691665,Django Unchained (2012),Action|Drama|Western
2686,41924,4.753147,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
55269,41924,4.7317605,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
1245,41924,4.6915574,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
1183,41924,4.6511173,"English Patient, The (1996)",Drama|Romance|War
2324,41924,4.637897,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
6818,42756,5.4760365,Come and See (Idi i smotri) (1985),Drama|War
1193,42756,5.1299386,One Flew Over the Cuckoo's Nest (1975),Drama
3551,42756,4.9116344,Marathon Man (1976),Crime|Drama|Thriller
4956,42756,4.7389235,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
8636,42756,4.698941,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
115122,42756,4.6605587,What We Do in the Shadows (2014),Comedy|Horror
65642,42756,4.65504,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
55040,42756,4.6130934,Bitter Rice (Riso amaro) (1949),Drama
8772,42756,4.6130934,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
55269,42756,4.5684223,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
6027,42854,4.8243384,Dogfight (1991),Drama|Romance
140769,42854,4.665999,Puella Magi Madoka Magica the Movie Part I: Beginnings (2012),Action|Animation|Horror|Mystery
58425,42854,4.2825193,Heima (2007),Documentary
1281,42854,4.2350283,"Great Dictator, The (1940)",Comedy|Drama|War
589,42854,4.18392,Terminator 2: Judgment Day (1991),Action|Sci-Fi
6818,42854,4.143756,Come and See (Idi i smotri) (1985),Drama|War
2819,42854,4.1312227,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
25,42854,4.1182094,Leaving Las Vegas (1995),Drama|Romance
356,42854,4.08422,Forrest Gump (1994),Comedy|Drama|Romance|War
6269,42854,4.066324,Stevie (2002),Documentary
2858,42879,5.528649,American Beauty (1999),Drama|Romance
6818,42879,5.520642,Come and See (Idi i smotri) (1985),Drama|War
4710,42879,5.453014,"Shootist, The (1976)",Drama|Western
181525,42879,5.384195,Das Himmler Projekt (2000),Documentary
151621,42879,5.384195,Looking for Grace (2015),Drama
142414,42879,5.384195,Dusty and Sweets McGee (1971),Crime|Drama
88957,42879,5.384195,"Young One, The (1960)",Drama
26151,42879,5.384195,Au Hasard Balthazar (1966),Crime|Drama
8583,42879,5.384195,"Clock, The (1945)",Adventure|Drama|Romance
7066,42879,5.384195,"Blue Kite, The (Lan feng zheng) (1993)",Drama
3030,43137,4.6945972,Yojimbo (1961),Action|Adventure
3160,43137,4.685602,Magnolia (1999),Drama
904,43137,4.4569035,Rear Window (1954),Mystery|Thriller
6985,43137,4.1723623,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
1254,43137,4.172181,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
5902,43137,4.163351,Adaptation (2002),Comedy|Drama|Romance
593,43137,4.128257,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
911,43137,4.11885,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
30745,43137,4.0998917,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
903,43137,4.098745,Vertigo (1958),Drama|Mystery|Romance|Thriller
3819,43302,5.0971484,Tampopo (1985),Comedy
80693,43302,5.054194,It's Kind of a Funny Story (2010),Comedy|Drama
25777,43302,5.036272,Monkey Business (1931),Comedy
26064,43302,4.9775696,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller
143385,43302,4.948074,Bridge of Spies (2015),Drama|Thriller
99114,43302,4.915142,Django Unchained (2012),Action|Drama|Western
735,43302,4.9074354,Cemetery Man (Dellamorte Dellamore) (1994),Horror
2599,43302,4.8972445,Election (1999),Comedy
31658,43302,4.8605666,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
26861,43302,4.853926,Freaked (1993),Comedy|Sci-Fi
111235,43386,4.8672247,Jodorowsky's Dune (2013),Documentary|Sci-Fi
50641,43386,4.8041525,House (Hausu) (1977),Comedy|Fantasy|Horror
65642,43386,4.771235,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
2731,43386,4.7690563,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
1233,43386,4.7338433,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1183,43386,4.717866,"English Patient, The (1996)",Drama|Romance|War
55820,43386,4.708606,No Country for Old Men (2007),Crime|Drama
25777,43386,4.6753044,Monkey Business (1931),Comedy
26064,43386,4.62113,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller
3819,43386,4.54739,Tampopo (1985),Comedy
1193,43494,5.2189307,One Flew Over the Cuckoo's Nest (1975),Drama
6818,43494,4.9536643,Come and See (Idi i smotri) (1985),Drama|War
3551,43494,4.8028965,Marathon Man (1976),Crime|Drama|Thriller
55269,43494,4.741823,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
4710,43494,4.7306256,"Shootist, The (1976)",Drama|Western
293,43494,4.541676,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
115122,43494,4.5285697,What We Do in the Shadows (2014),Comedy|Horror
912,43494,4.524527,Casablanca (1942),Drama|Romance
2348,43494,4.5227256,Sid and Nancy (1986),Drama
263007,43494,4.522384,Spider-Man: No Way Home (2021),Action|Adventure|Fantasy|Sci-Fi
593,43703,4.444541,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
919,43703,4.3932004,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
1203,43703,3.925588,12 Angry Men (1957),Drama
904,43703,3.9026093,Rear Window (1954),Mystery|Thriller
5120,43703,3.8843324,Sleuth (1972),Comedy|Mystery|Thriller
3088,43703,3.8638954,Harvey (1950),Comedy|Fantasy
8602,43703,3.8578749,Shadows (1959),Drama
3545,43703,3.8370125,Cabaret (1972),Drama|Musical
8949,43703,3.796768,Sideways (2004),Comedy|Drama|Romance
166528,43703,3.7777572,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi
55269,43826,4.8459015,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
65642,43826,4.63015,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
49530,43826,4.6275134,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
3970,43826,4.597592,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",Horror
7560,43826,4.5658035,Fail-Safe (1964),Drama|Thriller|War
3088,43826,4.502933,Harvey (1950),Comedy|Fantasy
111251,43826,4.4682775,"Immigrant, The (2013)",Drama|Romance
1129,43826,4.4551864,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
4993,43826,4.4502716,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1219,43826,4.4391217,Psycho (1960),Crime|Horror
1219,44001,4.616157,Psycho (1960),Crime|Horror
7560,44001,4.2967362,Fail-Safe (1964),Drama|Thriller|War
55269,44001,3.86466,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
3970,44001,3.8374026,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",Horror
5637,44001,3.8335385,Flirting (1991),Drama
2360,44001,3.7840583,"Celebration, The (Festen) (1998)",Drama
122914,44001,3.651761,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
2300,44001,3.6472778,"Producers, The (1968)",Comedy
1387,44001,3.644001,Jaws (1975),Action|Horror
1183,44001,3.5990422,"English Patient, The (1996)",Drama|Romance|War
4993,44117,5.565949,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
8957,44117,5.478223,Saw (2004),Horror|Mystery|Thriller
6818,44117,5.4680605,Come and See (Idi i smotri) (1985),Drama|War
8665,44117,5.4200077,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
65642,44117,5.3213243,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
955,44117,5.3093033,Bringing Up Baby (1938),Comedy|Romance
2300,44117,5.2593822,"Producers, The (1968)",Comedy
1470,44117,5.239635,Rhyme & Reason (1997),Documentary
122914,44117,5.2283106,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
2959,44117,5.213402,Fight Club (1999),Action|Crime|Drama|Thriller
6818,44593,5.20813,Come and See (Idi i smotri) (1985),Drama|War
1193,44593,5.10774,One Flew Over the Cuckoo's Nest (1975),Drama
6985,44593,4.804019,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
4710,44593,4.7866096,"Shootist, The (1976)",Drama|Western
2959,44593,4.78274,Fight Club (1999),Action|Crime|Drama|Thriller
115122,44593,4.758918,What We Do in the Shadows (2014),Comedy|Horror
8602,44593,4.75599,Shadows (1959),Drama
6281,44593,4.7311435,Phone Booth (2002),Drama|Thriller
7132,44593,4.721226,"Night at the Opera, A (1935)",Comedy|Musical|Romance
25741,44593,4.711347,"Phantom Carriage, The (Körkarlen) (1921)",Drama
25777,44816,4.687765,Monkey Business (1931),Comedy
3551,44816,4.6268167,Marathon Man (1976),Crime|Drama|Thriller
7587,44816,4.573848,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
2712,44816,4.4854245,Eyes Wide Shut (1999),Drama|Mystery|Thriller
1223,44816,4.4823313,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
3160,44816,4.474858,Magnolia (1999),Drama
2455,44816,4.4550724,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
904,44816,4.4253387,Rear Window (1954),Mystery|Thriller
593,44816,4.424405,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
143385,44816,4.408787,Bridge of Spies (2015),Drama|Thriller
7560,45018,4.2436833,Fail-Safe (1964),Drama|Thriller|War
208971,45018,4.11054,Fantastic Fungi (2018),Documentary
55269,45018,4.1076837,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
176371,45018,3.9686131,Blade Runner 2049 (2017),Sci-Fi
1219,45018,3.9102306,Psycho (1960),Crime|Horror
3088,45018,3.8727252,Harvey (1950),Comedy|Fantasy
1653,45018,3.8687615,Gattaca (1997),Drama|Sci-Fi|Thriller
3196,45018,3.8600662,Stalag 17 (1953),Drama|War
1704,45018,3.852653,Good Will Hunting (1997),Drama|Romance
2360,45018,3.8025696,"Celebration, The (Festen) (1998)",Drama
2930,45834,4.891452,Return with Honor (1998),Documentary
293,45834,4.8800554,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
55269,45834,4.436979,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
106920,45834,4.436536,Her (2013),Drama|Romance|Sci-Fi
1218,45834,4.4330716,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
2204,45834,4.431466,Saboteur (1942),Mystery|Thriller
1193,45834,4.3486366,One Flew Over the Cuckoo's Nest (1975),Drama
71745,45834,4.3418417,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
1084,45834,4.3292804,Bonnie and Clyde (1967),Crime|Drama
1244,45834,4.307768,Manhattan (1979),Comedy|Drama|Romance
904,45951,5.7254505,Rear Window (1954),Mystery|Thriller
3088,45951,5.544901,Harvey (1950),Comedy|Fantasy
26699,45951,5.4952703,Close-Up (Nema-ye Nazdik) (1990),Drama
4454,45951,5.446059,More (1998),Animation|Drama|Sci-Fi|IMAX
8602,45951,5.4411163,Shadows (1959),Drama
181525,45951,5.379342,Das Himmler Projekt (2000),Documentary
151621,45951,5.379342,Looking for Grace (2015),Drama
142414,45951,5.379342,Dusty and Sweets McGee (1971),Crime|Drama
88957,45951,5.379342,"Young One, The (1960)",Drama
26151,45951,5.379342,Au Hasard Balthazar (1966),Crime|Drama
50641,46232,4.868815,House (Hausu) (1977),Comedy|Fantasy|Horror
26302,46232,4.780714,Scarecrow (1973),Drama
5954,46232,4.6037507,25th Hour (2002),Crime|Drama
122914,46232,4.5974684,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi
72037,46232,4.566588,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989),Animation|Comedy|Fantasy
908,46232,4.515024,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
1183,46232,4.4910855,"English Patient, The (1996)",Drama|Romance|War
80126,46232,4.4717913,"American, The (2010)",Drama|Thriller
383,46232,4.470326,Wyatt Earp (1994),Western
25964,46232,4.4619236,Scandal (Shubun) (1950),Drama
3088,46628,4.9174037,Harvey (1950),Comedy|Fantasy
181525,46628,4.828159,Das Himmler Projekt (2000),Documentary
151621,46628,4.828159,Looking for Grace (2015),Drama
142414,46628,4.828159,Dusty and Sweets McGee (1971),Crime|Drama
88957,46628,4.828159,"Young One, The (1960)",Drama
26151,46628,4.828159,Au Hasard Balthazar (1966),Crime|Drama
8583,46628,4.828159,"Clock, The (1945)",Adventure|Drama|Romance
7066,46628,4.828159,"Blue Kite, The (Lan feng zheng) (1993)",Drama
8602,46628,4.8253293,Shadows (1959),Drama
4710,46628,4.779581,"Shootist, The (1976)",Drama|Western
4454,47557,4.28303,More (1998),Animation|Drama|Sci-Fi|IMAX
3147,47557,4.1681232,"Green Mile, The (1999)",Crime|Drama
3088,47557,4.1461225,Harvey (1950),Comedy|Fantasy
4710,47557,4.101169,"Shootist, The (1976)",Drama|Western
1961,47557,4.090869,Rain Man (1988),Drama
589,47557,4.0276074,Terminator 2: Judgment Day (1991),Action|Sci-Fi
6643,47557,3.984644,Tokyo Story (Tôkyô monogatari) (1953),Drama
6870,47557,3.9824505,Mystic River (2003),Crime|Drama|Mystery
293,47557,3.973661,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
7158,47557,3.966017,House of Sand and Fog (2003),Drama
904,47771,4.2579374,Rear Window (1954),Mystery|Thriller
2959,47771,4.062057,Fight Club (1999),Action|Crime|Drama|Thriller
8602,47771,3.9980571,Shadows (1959),Drama
27740,47771,3.9399657,Blind Shaft (Mang jing) (2003),Drama
7087,47771,3.9380958,"Passage to India, A (1984)",Adventure|Drama
431,47771,3.937282,Carlito's Way (1993),Crime|Drama
181525,47771,3.899595,Das Himmler Projekt (2000),Documentary
151621,47771,3.899595,Looking for Grace (2015),Drama
142414,47771,3.899595,Dusty and Sweets McGee (1971),Crime|Drama
88957,47771,3.899595,"Young One, The (1960)",Drama
8602,48436,4.871239,Shadows (1959),Drama
904,48436,4.8364954,Rear Window (1954),Mystery|Thriller
4710,48436,4.7518244,"Shootist, The (1976)",Drama|Western
596,48436,4.70727,Pinocchio (1940),Animation|Children|Fantasy|Musical
1408,48436,4.69819,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
